e2ed40fb-a6b5-11e0-b446-00251188dd67,A Perfect Circle,United States of America,Rock,69584290,1514353
a1023356-3d0e-07c3-1f6c-f53e9d4ff2c5,Aretha Franklin,United States of America,Soul/R&B,22808314,1635396
a02c1d60-15a1-7346-fbcc-11ace55cf539,M.I.A.,England,Electronica/Dance,54774227,1716799
1cb45d61-540f-4d77-bff5-a69f37f2fbe4,Anitta,Brazil,Pop,8066307,107671
962adf47-2450-8948-ca8a-cbbd24106301,Vince Staples,United States,Rap/Hip Hop,8020714,201177
d57c694f-e64a-7ddf-4599-e04f209d30c2,Van Morrison,Northern Ireland,Rock,28836597,1556664
e2722310-a6b5-11e0-b446-00251188dd67,Beastie Boys,United States of America,Rap/Hip Hop,69828470,2151607
e2a39d89-a6b5-11e0-b446-00251188dd67,Nickelback,Canada,Rock,80357821,2721832
dd5641e9-ee5d-2a4a-5459-2200f461cac3,Bob Marley & The Wailers,Jamaica,Reggae/Ska,57230281,1807802
81cece38-1a10-47b2-ae6d-f531ef09df8d,Duran Duran,England,Pop,25547121,1494889
e4484087-a6b5-11e0-b446-00251188dd67,Jay-Z,United States of America,Rap/Hip Hop,81606012,3053437
b8c7d136-d30d-8666-d152-b94eddcb97aa,Eurythmics,England,Pop,13882266,1349843
52475d57-6c97-0d13-2bbb-51e40a6eb286,Noel Gallagher's High Flying Birds,England,Alternative/Indie,10579442,325115
267dde47-6801-68d5-3210-434d7a1c3f8a,Marina & the Diamonds,England,Pop,67652271,1153237
274cc1dc-5fe8-7a5f-0a14-4a5053349507,ABBA,Sweden,Pop,37882621,1514618
ac10486e-64e7-4c99-9f7e-dee6675cbcfe,"Earth, Wind & Fire",United States of America,Soul/R&B,13332263,1063481
e2ffcd91-a6b5-11e0-b446-00251188dd67,Alicia Keys,United States of America,Soul/R&B,47761804,2202817
27abd702-abea-c3c4-6d6a-bfe8fbe33413,Birdy,England,Alternative/Indie,23924759,919499
ef0b4127-d94c-981f-167b-908475031878,Iron & Wine,United States of America,Alternative/Indie,69230597,1985068
e2d2f689-a6b5-11e0-b446-00251188dd67,Jimmy Eat World,United States of America,Alternative/Indie,65985252,1986916
e2758916-a6b5-11e0-b446-00251188dd67,The Verve,England,Alternative/Indie,31252179,1945572
d64bcb0d-7c57-3099-07b7-bd47692ff2ab,Cyndi Lauper,United States of America,Pop,15213548,1373253
17ef1ddb-4bb1-479b-1dcf-1efb8aa6cc4f,Avenged Sevenfold,United States of America,Rock,92214479,1619079
d3148f15-76ac-457b-90b0-262109db5685,Belle and Sebastian,Scotland,Alternative/Indie,88059088,1612213
cc9248b4-c121-bcc6-efb1-b7c283c19616,The Notorious B.I.G.,United States of America,Rap/Hip Hop,37065889,1941616
7ced65cb-959c-1edd-4e85-1f0adb390eff,Journey,United States of America,Rock,25301246,1575139
e24d0414-a6b5-11e0-b446-00251188dd67,Sum 41,Canada,Alternative/Indie,82997596,2140733
9fdadf2a-0e82-59b2-9df1-3438856f54d8,London Grammar,England,Alternative/Indie,16519758,510608
917224ed-9a87-d3ba-14cc-c413113a21a0,Glass Animals,United Kingdom,Alternative/Indie,9845183,418797
ca657e77-8be6-4d78-840a-c5210a0b3209,Ella Fitzgerald,United States of America,Jazz,25411674,1522674
e4e2a4ea-eaea-9db0-19e1-50ce693e4e48,A$AP Ferg,United States of America,Rap/Hip Hop,5287965,231621
b4a52334-13bb-6d34-cae2-81771dc27a04,The Script,Ireland,Pop,34389452,1570856
ea1c1a73-a6b5-11e0-b446-00251188dd67,Train,United States of America,Pop,25559216,1723551
e7039b90-a6b5-11e0-b446-00251188dd67,Jennifer Lopez,United States of America,Pop,31815679,1983524
5abd10ff-d787-d355-cc59-bd7872b00bd8,Air,France,Electronica/Dance,84864847,2068586
ebaa3f78-a6b5-11e0-b446-00251188dd67,Gucci Mane,United States of America,Rap/Hip Hop,14877184,1144591
e351bf58-a6b5-11e0-b446-00251188dd67,Sonic Youth,United States of America,Alternative/Indie,62853562,1536229
f0603542-a6b5-11e0-b446-00251188dd67,Jessie J,England,Pop,27174647,1323707
661353f4-85b3-2ce3-8c2f-23eefee360d7,Chance the Rapper,United States of America,Rap/Hip Hop,12320274,278929
e3ec247d-3ebb-4636-bf40-a184276fd55d,Alvvays,N\A,N\A,4789434,195820
d369f641-9c9f-80ea-1bb3-ca2fb8b6a6e0,Jack Johnson,United States of America,Rock,110759066,2446071
eba4e5e9-a6b5-11e0-b446-00251188dd67,Flo Rida,United States of America,Rap/Hip Hop,3592814,351445
e4a49f71-a6b5-11e0-b446-00251188dd67,Van Halen,United States of America,Rock,34825411,1680501
d1bd9f09-b58e-7d1a-f11a-0ac1e5d3b534,HAIM,United States of America,Alternative/Indie,20192591,615604
e5e8a466-a6b5-11e0-b446-00251188dd67,Leonard Cohen,Canada,Pop,43390878,1333168
3d8ace70-6493-f175-b6a8-1a2a4fc1a37b,Wiz Khalifa,United States of America,Rap/Hip Hop,41569642,2065064
c1b0db47-8728-5388-6252-1b839f588d8e,J. Cole,United States of America,Rap/Hip Hop,27559134,1426726
ab03f3c2-dc65-d333-406b-0e4dddda1407,Destiny's Child,United States of America,Soul/R&B,19806416,1684382
eb76ef41-a6b5-11e0-b446-00251188dd67,Spoon,United States of America,Alternative/Indie,44470668,1460559
538a85ec-eeaf-d5e0-cbbd-15d71d254508,Cold War Kids,United States of America,Alternative/Indie,26031510,1271403
dc6d7156-2b8b-4d5b-9bb9-08775e01d4a8,Bryan Adams,Canada,Pop,25518110,1663633
e33546b4-6aec-297e-68ad-658da8c22ebe,The Wombats,England,Alternative/Indie,26979980,1076786
e5ae3100-a6b5-11e0-b446-00251188dd67,Iggy Pop,United States of America,Rock,23941699,1427757
b1e51077-4d6c-9701-c830-61fe5b140a0b,Bring Me the Horizon,England,Rock,73679300,974203
f052b931-09be-a771-3d48-6d44485385d4,Empire of the Sun,Australia,Electronica/Dance,28134493,1233374
9c3b202d-d8c4-acb7-163a-35b7a72b2acf,N*E*R*D,United States of America,Pop,18417709,1255540
7732b898-da50-052c-7f2d-c16d87e2d825,Passenger,England,Folk,17867055,837488
e3a881e0-a6b5-11e0-b446-00251188dd67,A Tribe Called Quest,United States of America,Rap/Hip Hop,36176022,1228477
e74be571-a6b5-11e0-b446-00251188dd67,Lily Allen,England,Pop,63951887,2059081
e46e232e-a6b5-11e0-b446-00251188dd67,Jason Mraz,United States of America,Pop,58978251,2145296
fdecb89e-6221-4cd5-87bb-ce63f6cf9b93,Andy Williams,United States of America,Pop,5143065,659892
e4da2bf8-a6b5-11e0-b446-00251188dd67,Bloc Party,England,Alternative/Indie,103090105,2423559
e2ffcf1c-a6b5-11e0-b446-00251188dd67,Lou Reed,United States of America,Rock,26079593,1440635
05b315f6-bf7d-bec5-5407-359d4195a9ef,Galantis,Sweden,Electronica/Dance,6607823,426233
87d96693-1877-9dab-1a65-434a7b6887c6,King Krule,England,Alternative/Indie,8292294,264678
39e4dfaa-6cf4-4760-9bbe-7d68031b8cd0,Ramones,United States of America,Rock,67890684,1733628
5df07ea9-88cb-6b0a-e6e6-f063a9e6719b,Alesso,Sweden,Electronica/Dance,4972864,483092
eb63fd6f-a6b5-11e0-b446-00251188dd67,Fergie,United States of America,Electronica/Dance,19887210,1718280
28614844-cbf7-fb1a-fd5e-fb36223df5a3,Bee Gees,Australia,Pop,19769697,1309727
e5730f13-a6b5-11e0-b446-00251188dd67,Three Days Grace,Canada,Rock,78051655,2155405
ef9b6c46-a6b5-11e0-b446-00251188dd67,Fever Ray,Sweden,Electronica/Dance,23109024,796498
1e7531f8-4759-7f5d-2ec7-959c0e701a8f,James Bay,N\A,Alternative/Indie,7585716,444722
6be01789-6bdc-fc1e-018a-f12b70a20484,Kaleo,N\A,Christian/Gospel,2589884,254907
0c4bf312-4cc7-3826-ae5b-583a9d0cb294,Young Thug,United States of America,Rap/Hip Hop,9243364,219384
e47f5556-a6b5-11e0-b446-00251188dd67,Otis Redding,United States of America,Soul/R&B,21995466,1324228
e4e39a2b-a6b5-11e0-b446-00251188dd67,Johann Sebastian Bach,Germany,Classical/Opera,44352604,1426150
6b7aafb8-8a9f-889d-c0e5-25e6a1de30dd,Four Tet,England,Electronica/Dance,25521133,849945
5ae0840e-e3d0-a02d-1311-2feaeca88468,Ben Howard,England,Folk,4904484,279900
8bc17ee4-fa1c-a084-c3e5-6efebc4b7f98,2Pac,United States of America,Rap/Hip Hop,52236921,2069759
e24d0ca3-a6b5-11e0-b446-00251188dd67,Miles Davis,United States of America,Jazz,45810838,1435433
e23b1fb6-a6b5-11e0-b446-00251188dd67,Snow Patrol,Scotland,Alternative/Indie,85187892,2860505
e20bed5d-a6b5-11e0-b446-00251188dd67,Chuck Berry,United States of America,Rock,15528531,1323175
81355126-67a7-4126-bd75-d8154a96757b,Run the Jewels,United States,Rap/Hip Hop,16135640,281547
e47f7168-a6b5-11e0-b446-00251188dd67,Stone Temple Pilots,United States of America,Rock,29064155,1461820
e23b09bf-a6b5-11e0-b446-00251188dd67,Feist,Canada,Alternative/Indie,65938676,1896782
e215116d-a6b5-11e0-b446-00251188dd67,The Chemical Brothers,England,Electronica/Dance,56191053,2165523
38e5dbd1-7187-4427-bb18-3b61269acf7f,Louis Armstrong,United States of America,Jazz,23677712,1618150
b675f77a-60d6-4e25-a3b0-af9f72eb49ee,Yo La Tengo,United States of America,Alternative/Indie,35254373,1014745
0e749ab5-88bc-64af-1d74-6370eefda906,Steve Aoki,United States of America,Electronica/Dance,7096612,520440
7adb0105-149a-4e7d-a153-43650bb80f8b,Ozzy Osbourne,England,Rock,43740923,1695392
d32a6399-f331-4958-b39c-772dc6812ca2,50 Cent,United States of America,Rap/Hip Hop,36993646,2517654
ef8c1ec9-a6b5-11e0-b446-00251188dd67,Kid Cudi,United States of America,Rap/Hip Hop,66577086,2362457
e21ee202-a6b5-11e0-b446-00251188dd67,No Doubt,United States of America,Pop,38541751,1903410
d38de515-76ab-6950-bb50-80736991509b,CHVRCHES,Scotland,Alternative/Indie,29606071,651011
e5c6dc9e-a6b5-11e0-b446-00251188dd67,Elliott Smith,United States of America,Alternative/Indie,96127794,1588002
31fef68f-ebaf-b1a9-6e67-e1ceeb5e8dec,Brenda Lee,United States of America,Pop,3196135,578981
f27d9ee9-a6b5-11e0-b446-00251188dd67,Macklemore & Ryan Lewis,United States of America,Rap/Hip Hop,28454645,1017680
d906ee92-0433-0a11-c753-be995bdeab8f,Norah Jones,United States of America,Pop,63507416,1973176
f10b7b52-a6b5-11e0-b446-00251188dd67,Real Estate,United States of America,Alternative/Indie,18158303,565107
0292444d-8584-c1be-9e7f-85d4b1ea3497,Diplo,United States of America,Electronica/Dance,6230773,544032
83352e83-a986-135c-b202-a2b8bab13c14,Meghan Trainor,United States,Pop,9512192,529498
e61c5ec8-a6b5-11e0-b446-00251188dd67,Boards of Canada,Scotland,Electronica/Dance,88565870,1251754
ac5b4267-00ec-874f-aabb-f579525272aa,Crystal Castles,Canada,Electronica/Dance,96870753,1456847
ee701943-cb16-ecd5-e005-e57ad4957753,Paul Simon,United States of America,Pop,24823037,1233838
e86cc0cb-4ea9-4ad7-b2c9-75e164ad3328,Ty Dolla $ign,United States,N\A,3090185,228084
f148823d-a6b5-11e0-b446-00251188dd67,Future Islands,United States of America,Alternative/Indie,14408132,449259
e690d162-a6b5-11e0-b446-00251188dd67,In Flames,Sweden,Rock,135058126,1135105
5085a2b0-c5f8-ccad-d6c1-ffb7f1654471,Lykke Li,Sweden,Alternative/Indie,50252942,1478677
e2059382-a6b5-11e0-b446-00251188dd67,Keane,England,Alternative/Indie,63919163,2325974
f6360a59-2e1d-ddd0-28d9-3a412505f0ac,Local Natives,United States of America,Alternative/Indie,22077731,824767
ec8bf05f-862c-4e9f-a80f-c3bf50fc20b2,Mogwai,Scotland,Alternative/Indie,63779968,1243599
e46a8e2e-a6b5-11e0-b446-00251188dd67,Wilco,United States of America,Alternative/Indie,56993224,1256740
977f8644-f58a-281e-1dfa-e58b4ad08eea,George Harrison,England,Rock,18109627,1188321
c84849fa-a39c-df77-b413-fa3fdf545a8c,Mark Ronson,England,Pop,15268387,1051978
ea1a069b-a6b5-11e0-b446-00251188dd67,Stone Sour,United States of America,Rock,43924500,1458749
e2e83f66-a6b5-11e0-b446-00251188dd67,Megadeth,United States of America,Rock,91501260,1347704
78a31a52-3119-494b-8631-63a021ba1e8d,Milky Chance,Germany,Alternative/Indie,8675202,504675
b2672628-80b3-8edc-1c69-4fffa7cb8dbd,Wolf Alice,England,Alternative/Indie,4751703,237152
54fd63d9-11ac-e507-78b7-b24f049770e9,Jamie xx,United Kingdom,Electronica/Dance,6349738,296812
a3191e11-3e43-3a80-2680-dbbe3cd32c57,3 Doors Down,United States of America,Rock,56564298,2425433
a831290e-c829-3037-16b8-9c1cc9ea1179,One Direction,England,Pop,58945072,950088
f1257005-a6b5-11e0-b446-00251188dd67,James Blake,England,Electronica/Dance,38622750,894811
f233f937-a6b5-11e0-b446-00251188dd67,Awolnation,United States of America,Rock,16298699,897787
ae24a6a5-02d3-4c57-a8c3-2a6734143c5f,Jefferson Airplane,United States of America,Rock,26051765,1468489
7540c002-eefa-90db-7fb6-c8bcd76ed307,Perfume Genius,United States of America,Alternative/Indie,10099784,367918
f18f3e40-a6b5-11e0-b446-00251188dd67,Washed Out,United States of America,Alternative/Indie,22743708,715430
00daf1e6-59c2-5114-8e91-de805244f420,Kiss,United States of America,Rock,42159655,1523316
4a49ebce-5835-4a99-bc1e-9d3e8a0308d7,Robbie Williams,England,Pop,40324055,1775295
b6712493-42e5-43e3-93c2-de3b32259ecc,Rae Sremmurd,United States,Rap/Hip Hop,4768892,305234
367def79-3810-4046-a822-2141e4ca50ab,Cigarettes After Sex,United States,N\A,3090534,136411
e7c59cb7-a6b5-11e0-b446-00251188dd67,Justice,France,Electronica/Dance,54570915,1606461
e3abcaf7-a6b5-11e0-b446-00251188dd67,Backstreet Boys,United States of America,Pop,27780565,1285216
ebe276ad-a6b5-11e0-b446-00251188dd67,Five Finger Death Punch,United States of America,Rock,35934207,936231
e7547a1d-a6b5-11e0-b446-00251188dd67,Brand New,United States of America,Rock,83276265,1181532
3de1336d-3c0f-d5a5-8365-b0673695cac0,Nick Jonas,Jersey,Electronica/Dance,6051533,393854
774e307b-5bd6-ef35-adf5-0b1b4755c163,Phantogram,United States of America,Alternative/Indie,16815062,636407
63a23fd0-47ea-b2c9-8e2b-f85c0dbd8517,Tycho,United States of America,Electronica/Dance,23958676,723109
a6a50f7d-8dc3-5119-6617-06474170bb91,Lord Huron,United States of America,Alternative/Indie,5406605,344737
ea0de2f9-a6b5-11e0-b446-00251188dd67,Judas Priest,England,Rock,56933886,1280153
3d6d49d3-1c72-b0c6-955d-63cde8aff85c,deadmau5,Canada,Electronica/Dance,48307656,1454675
081e6bf5-47a9-5dd6-5c3d-73e7d9c85442,BTS,N\A,N\A,10555151,79481
e7b035a4-a6b5-11e0-b446-00251188dd67,Mastodon,United States of America,Rock,46068995,774400
f2614d40-a6b5-11e0-b446-00251188dd67,Grouplove,United States of America,Alternative/Indie,12929950,768306
37467450-35ef-4642-8cc5-490c19db50a5,Max Richter,N\A,N\A,21669948,678127
e243ae86-a6b5-11e0-b446-00251188dd67,Tom Waits,United States of America,Rock,83145012,1385430
b59a61ed-5be7-5694-bbc4-160523e4abe8,Usher,United States of America,Soul/R&B,37262742,2522701
e45d3d2b-a6b5-11e0-b446-00251188dd67,The Flaming Lips,United States of America,Alternative/Indie,50227441,1643001
ee24a8b2-a6b5-11e0-b446-00251188dd67,Metronomy,England,Electronica/Dance,29652768,784370
ea35ccb6-8802-8965-d98e-93758071511a,Ludovico Einaudi,Italy,Classical/Opera,34085613,847571
9f1e7e2c-7c3b-49bc-96df-362068daa70a,The Animals,N\A,N\A,11941650,1232198
f2daa06e-a6b5-11e0-b446-00251188dd67,ScHoolboy Q,United States of America,Rap/Hip Hop,15237820,484324
2229d060-a05e-0009-eb8a-ca45ece3e8d7,Sting,England,Pop,34977995,1699581
271cbf15-7b4e-950e-41fa-0f53373a01b9,First Aid Kit,Sweden,Alternative/Indie,15909429,612572
a4eb6487-f712-1e6a-ad9e-875fdb4a52c3,Unknown Mortal Orchestra,United States of America,Alternative/Indie,9449947,399275
e46a8dc7-a6b5-11e0-b446-00251188dd67,Pantera,United States of America,Rock,59793198,1495278
50d07500-4b8d-8da1-c602-538767dbb3ed,Jaden Smith,N\A,N\A,785688,45692
6fe949f2-44cd-07d7-8aa2-36a48c139202,Kaiser Chiefs,England,Rock,47862918,2191934
40ddd687-c3bf-18c8-01ba-e39f2199f2c2,John Williams,United States of America,Soundtracks,34719801,1120975
e63e5bc5-96e5-8714-d58a-b2a9a0f3372d,Pavement,United States of America,Alternative/Indie,40981055,954922
5a14b39f-cc3c-4217-8cb9-b0a36f113c1e,Jax Jones,N\A,N\A,1139150,148859
e5dd68b7-a6b5-11e0-b446-00251188dd67,Nas,United States of America,Rap/Hip Hop,44596688,1836136
996fb59c-080f-4db4-9f0a-8d6f5ba5c22a,Courtney Barnett,Australia,Rock,6639327,293499
16dda860-4061-597b-6864-3d8921b2a4a2,Faith No More,United States of America,Rock,41593230,1181784
e984cbd3-53a9-4b47-9ca9-d7127515ed71,Jamiroquai,England,Pop,49453579,1556314
e310a19c-a6b5-11e0-b446-00251188dd67,DMX,United States of America,Rap/Hip Hop,15474430,1364812
9fee5fab-4bb6-4c45-88b1-962e1303d592,ZZ Top,United States of America,Rock,25273671,1338253
3cf14737-f048-6233-dec6-68596066deb5,X Ambassadors,United States of America,Alternative/Indie,3730818,329745
e55b1223-a6b5-11e0-b446-00251188dd67,Cream,England,Rock,22674271,1748437
55884c96-83d5-f6a9-255c-6e37ec0528af,Ariel Pink,United States of America,Alternative/Indie,4105326,177449
e7b55e6a-a6b5-11e0-b446-00251188dd67,Charlotte Gainsbourg,France,Pop,10227984,488803
4c158d13-a835-5565-026f-ceccab1d4fe5,Iggy Azalea,Australia,Rap/Hip Hop,20804060,639576
4ed9407d-47c4-fef6-f3c9-4e449d6c1de8,Brian Eno,England,Electronica/Dance,31289987,1037913
e2059d78-a6b5-11e0-b446-00251188dd67,PJ Harvey,England,Alternative/Indie,56024834,1394939
2701c095-46bc-45c3-9ae8-b3e89843a3ac,Bill Withers,United States of America,Pop,12051109,1132136
e617c1f1-a6b5-11e0-b446-00251188dd67,Animal Collective,United States of America,Alternative/Indie,74583103,1234830
e6a237fa-a6b5-11e0-b446-00251188dd67,Hot Chip,England,Electronica/Dance,43222451,1398346
017a9a85-39ef-7196-cdb6-13a76de63250,Machine Gun Kelly,N\A,N\A,3896054,221202
3dc363fb-fbd7-3f68-0f93-efc39f4be89c,Tony Bennett,United States of America,Pop,7318954,857250
7c4a2c77-f625-4f13-c982-d85bedee4199,Tom Odell,England,Folk,9822090,518747
ea0f48f5-5945-eb03-6e62-a1e37038ec7c,James Brown,United States of America,Soul/R&B,21350549,1510131
20fc599c-89ea-443d-982f-8c8cd56e024c,Santana,United States of America,Latin,24641265,1483334
164e7bbc-b45c-2ac8-806e-16e3796ce505,Genesis,England,Rock,33689976,1232466
086fdeec-5c18-4cb6-86f1-7d82d9558905,George Ezra,England,Alternative/Indie,7605004,468325
87b38107-d200-9dc3-a340-785a6cbefc52,Jessie Ware,England,Pop,12762219,508952
94bf2a6c-4b05-a77f-17c8-8ab834b81869,Simple Minds,Scotland,Rock,11668525,1018344
410d99d2-3305-496b-6517-dfde85fd17cf,Pentatonix,United States of America,Pop,6777931,287199
f0932f1e-5135-e3e8-285a-162bba563cc3,Sampha,England,Electronica/Dance,2940919,192376
4e6942cd-1d3f-a6c8-e966-09be581a7db4,Nelly Furtado,Canada,Pop,40827843,2152164
6e0ef80d-ee53-b5de-3a46-fc51b91d5dc3,Deerhunter,United States of America,Alternative/Indie,35896953,757817
ef9f08fc-a6b5-11e0-b446-00251188dd67,Passion Pit,United States of America,Alternative/Indie,46383361,1596616
42df3e66-1ca1-abdf-59b5-7ae6124c3f49,Broken Social Scene,Canada,Alternative/Indie,51165389,1379355
2a687ee6-29e7-76be-35cf-b7d4a1a14034,DJ Shadow,United States of America,Electronica/Dance,33340090,1224656
e2822628-a6b5-11e0-b446-00251188dd67,Damien Rice,Ireland,Alternative/Indie,51480962,1687822
8e85c56e-71c4-fe13-c04f-5d6381537466,Ludwig van Beethoven,Germany,Classical/Opera,31475799,1739636
d464572c-3f89-c98d-5a69-586838031788,Joey Bada$$,United States of America,Rap/Hip Hop,9119872,278015
e32c6b6d-a6b5-11e0-b446-00251188dd67,Rush,Canada,Rock,46650257,1046446
6d49ff09-ba7a-c8d3-f8bc-03ffc1373cf8,Kodaline,Ireland,Alternative/Indie,9417159,481395
e4fd85ff-a6b5-11e0-b446-00251188dd67,Caribou,Canada,Electronica/Dance,27854986,874274
c6b57a47-d368-44b4-6b07-c8db3d07cfaf,Stereophonics,Wales,Alternative/Indie,34604608,1547382
e6971ab5-a6b5-11e0-b446-00251188dd67,TV on the Radio,United States of America,Alternative/Indie,39593634,1335330
19c45968-ae1f-036f-8f87-a8524a30149b,Nightwish,Finland,Rock,122967572,1312666
e98370b8-74ec-b06a-f237-df2e8395dc9b,Goo Goo Dolls,United States of America,Rock,36639492,1977402
e25285c8-a6b5-11e0-b446-00251188dd67,Pet Shop Boys,England,Pop,30838617,1142070
86c0a76c-a93c-4342-a15f-18accbc7c17f,King Gizzard & The Lizard Wizard,N\A,N\A,4724411,124350
d2900599-6b09-ad4d-93be-da57a8953f8d,Mount Kimbie,England,Electronica/Dance,11216944,439729
f2e4fd78-a6b5-11e0-b446-00251188dd67,Mac Miller,United States of America,Rap/Hip Hop,24917207,898571
65e7c1ba-6d52-6f5a-14f1-9296057218b0,Wolfgang Amadeus Mozart,Austria,Classical/Opera,38471970,1492168
e6dce07e-a6b5-11e0-b446-00251188dd67,Slayer,United States of America,Rock,76463560,1307669
7d478ba0-50e3-4b34-a2dd-330616e45d13,KAYTRANADA,N\A,N\A,3293634,174910
f0ce29c3-a6b5-11e0-b446-00251188dd67,Warpaint,United States of America,Alternative/Indie,20629665,592294
dd66b45a-6ce7-c559-6cac-22149cd4609c,Years & Years,United Kingdom,Electronica/Dance,12150642,432018
c2d1bf6c-f04e-71fb-c684-a71728a484e7,Sigrid,N\A,Pop,569829,79108
e7d0a532-a6b5-11e0-b446-00251188dd67,The Fray,United States of America,Rock,51577152,2119937
95372468-d674-5c4d-a953-f8cd57a3b861,Toro y Moi,United States of America,Alternative/Indie,23904729,589881
793c9e64-220c-fe0c-6bdf-410fc97c58a2,Foreigner,United States of America,Rock,1862016,188870
b6c880ff-50b4-074e-c49f-a62d6c51dd66,Band of Horses,United States of America,Alternative/Indie,52968602,1648614
eb985123-a6b5-11e0-b446-00251188dd67,Little Dragon,Sweden,Electronica/Dance,18382816,761555
7141440f-be5b-b605-394d-6ddea44a2db6,Echo & the Bunnymen,England,Alternative/Indie,16135278,931796
68a63a8c-dd9e-b48b-0ccc-eb1c61c639f7,Danny Brown,United States of America,Rap/Hip Hop,16048110,361617
6c6f16d4-5704-d9e1-faaf-322016e8c427,Beach Fossils,United States of America,Alternative/Indie,11723245,368162
e6c30219-a6b5-11e0-b446-00251188dd67,Bullet for My Valentine,Wales,Rock,76522156,1721698
bf85112c-360c-7aad-5b34-ef4aa9afbd87,Tom Petty and The Heartbreakers,United States of America,Rock,19452649,1078058
00ca40ab-7104-c20a-98d7-c692125ac510,BADBADNOTGOOD,Canada,Rap/Hip Hop,6684969,234645
e4a5694c-a6b5-11e0-b446-00251188dd67,My Bloody Valentine,Ireland,Pop,39974069,848482
8fc0946d-b506-fb1a-daf0-1c8ce5a523e0,Tom Petty,United States of America,Rock,12848132,992137
e2a396b8-a6b5-11e0-b446-00251188dd67,Kate Bush,England,Rock,35566452,1086798
68b12439-0dd3-451c-96d9-ed26ff004d22,Lost Frequencies,N\A,Electronica/Dance,3850660,329917
e26608a7-a6b5-11e0-b446-00251188dd67,Black Rebel Motorcycle Club,United States of America,Alternative/Indie,33704723,1181302
8f8f3303-686c-4f2f-afc7-f1b5be7c78fb,Glee Cast,United States,Pop,92434673,963093
e6971115-a6b5-11e0-b446-00251188dd67,Regina Spektor,United States of America,Alternative/Indie,83830660,1766753
e7d09bbe-a6b5-11e0-b446-00251188dd67,Breaking Benjamin,United States of America,Rock,71205917,1902324
699f78e7-ca49-d32b-0ddb-fa491abf5df7,Burial,N\A,N\A,34621336,799266
f134879b-a6b5-11e0-b446-00251188dd67,Broken Bells,United States of America,Alternative/Indie,20893286,922537
e2fa2cdd-a6b5-11e0-b446-00251188dd67,Rod Stewart,England,Rock,16041158,1259987
e79ad40e-a6b5-11e0-b446-00251188dd67,Jeff Buckley,United States of America,Rock,34971597,1516518
895b6541-49b4-aaca-19d4-b55a1e7a3bc2,INXS,Australia,Rock,16498348,1081278
61929cae-25a0-2614-3c53-3d1f7a733781,Ramin Djawadi,Germany,Soundtracks,17244747,377627
4483ab82-8dd4-4b40-bb72-8961c16998eb,Yung Lean,Sweden,Rap/Hip Hop,9022166,128856
e750acc2-a6b5-11e0-b446-00251188dd67,Spice Girls,England,Pop,15731738,1136896
ee72e7a4-a6b5-11e0-b446-00251188dd67,The Last Shadow Puppets,England,Alternative/Indie,25940593,852424
e351c212-a6b5-11e0-b446-00251188dd67,Supertramp,England,Rock,2347993,170243
e45beb41-a6b5-11e0-b446-00251188dd67,Chris Rea,England,Rock,8030094,654397
f2695501-a6b5-11e0-b446-00251188dd67,The Head and the Heart,United States of America,Alternative/Indie,10644214,608639
e2d45d7a-c86b-c00d-abf2-3312c6cf7f97,Bright Eyes,United States of America,Alternative/Indie,84047194,1763913
1db7ab38-c420-31ad-299f-d9b7e0866a41,Alanis Morissette,Canada,Pop,44218023,1764661
e4e29013-a6b5-11e0-b446-00251188dd67,Martin Solveig,France,Electronica/Dance,7440320,764732
e406a4f1-a6b5-11e0-b446-00251188dd67,Yes,England,Rock,20825333,1025831
b1072a07-32bf-54a2-59fc-5a8dad6a8f4d,The Temptations,United States of America,Soul/R&B,11146971,1172067
eba1019b-a6b5-11e0-b446-00251188dd67,A Day to Remember,United States of America,Rock,82810876,1150818
c22b2481-c3a7-4937-a465-1128b37435a2,Bleachers,United States of America,Alternative/Indie,3687061,255504
e351be20-a6b5-11e0-b446-00251188dd67,Enrique Iglesias,Spain,Latin,27047102,1461202
85f34b2c-c14f-e6b4-e011-f48a6efe4c88,Kansas,United States of America,Rock,12537291,1078285
e5bda495-a6b5-11e0-b446-00251188dd67,The Cardigans,Sweden,Alternative/Indie,32693652,1587754
f0eacfcf-e6a0-0280-aa9a-b3cabedff0a9,fun.,United States of America,Alternative/Indie,27548485,1155855
35a89456-7c60-e801-d397-bbabb6af5e0d,Rhye,United States of America,Alternative/Indie,7270004,370537
e8609e78-1f23-418b-b51a-0d3e6b4160a4,Elbow,England,Alternative/Indie,25674464,978300
fe688c2d-4173-6829-d3aa-40e01a62b651,[unknown],N\A,world,131818999,2681409
a545f26c-4024-a810-c149-d6c5fccbb39b,Seether,South Africa,Rock,40517276,1539338
bba27ac6-574a-47a0-b676-b2a8ccd6b72c,Perry Como,United States of America,Pop,3899233,603418
3732daf1-3f60-d26e-58dc-d63cd4b213d4,Jon Hopkins,England,Electronica/Dance,11867798,529515
f1502d88-a6b5-11e0-b446-00251188dd67,Emancipator,N\A,Electronica/Dance,18014061,495394
f064cd8d-a6b5-11e0-b446-00251188dd67,Edward Sharpe & The Magnetic Zeros,United States of America,alternative/indie,23304172,1082645
ac58a0db-baac-652c-93f9-26b4678c33ce,Cat Power,United States of America,Alternative/Indie,61416324,1559186
9af6313a-fb91-b845-a4d1-2b75d7b68e49,Death Grips,United States of America,Rap/Hip Hop,28393625,312044
